Tweet URL,Targeted Sentiment,Sentence Sentiment,Target
https://twitter.com/macakralicesii/status/1226622422541099010,positive,positive,trendyol
https://twitter.com/pyuksel/status/1259233697510895617,negative,negative,hepsiburada
https://twitter.com/IzzetYsm/status/1226636453268148227,neutral,negative,whatsapp
https://twitter.com/kafaNRYbenORYA/status/1214300169719734278,negative,negative,turkcell
https://twitter.com/Lazistasyonu61/status/1245431664936996864,neutral,negative,coca cola
https://twitter.com/ekonomisteacher/status/1249094751153946624,neutral,negative,trendyol
https://twitter.com/Gizemmercc/status/1217579895456518145,negative,negative,trendyol
https://twitter.com/the_missione/status/1263190399398539264,neutral,neutral,hepsiburada
https://twitter.com/mustafaakaroz/status/1215780690815520768,negative,negative,whatsapp
https://twitter.com/_melisakypnr/status/1224823583832203269,negative,negative,trendyol
https://twitter.com/banumincik/status/1215047165288030214,negative,negative,whatsapp
https://twitter.com/butikhuni/status/1232420332851560452,neutral,neutral,trendyol
https://twitter.com/ekmekyiyenkopek/status/1217922440040460293,negative,negative,trendyol
https://twitter.com/apqgan/status/1214547244864737280,negative,negative,hepsiburada
https://twitter.com/ezgizengin0/status/1216824253997293574,negative,negative,trendyol
https://twitter.com/tugceguv/status/1241874876585082885,negative,negative,turkcell
https://twitter.com/nurellabasgan/status/1216480930631749635,negative,negative,trendyol
https://twitter.com/nuktedandergisi/status/1237456499330424835,neutral,neutral,turkcell
https://twitter.com/ayyucebozkurttt/status/1247298103130173441,negative,negative,trendyol
https://twitter.com/salman_gurkan/status/1253829177612132355,negative,negative,ekşi sözlük
https://twitter.com/Iaycal/status/1216127058843242502,positive,neutral,coca cola
https://twitter.com/gezenthebear/status/1213210494884073474,neutral,negative,ekşi sözlük
https://twitter.com/Bestemaden/status/1221142098658971648,positive,negative,trendyol
https://twitter.com/omercengiz0/status/1257069129275789316,neutral,neutral,ekşi sözlük
https://twitter.com/allergy2idiotss/status/1233068501562052608,negative,negative,trendyol
https://twitter.com/bettybetuss/status/1226949025494192128,negative,negative,trendyol
https://twitter.com/pinkravat/status/1216845814376648704,positive,positive,trendyol
https://twitter.com/belenhusmen/status/1261801574042656771,negative,negative,trendyol
https://twitter.com/famirrrrr/status/1228775222888878087,positive,positive,trendyol
https://twitter.com/huseyinbatmaz72/status/1218185607027077121,negative,negative,hepsiburada
https://twitter.com/2023smy/status/1225884523969294336,positive,negative,coca cola
https://twitter.com/beek1r/status/1255644740231585795,negative,negative,trendyol
https://twitter.com/konusmabak/status/1226644262755950592,negative,neutral,whatsapp
https://twitter.com/ssuzumexoxo/status/1220124878508085248,neutral,negative,whatsapp
https://twitter.com/heuwfmelisaa/status/1253104418087673856,neutral,negative,trendyol
https://twitter.com/finansalteori/status/1225493576873922562,positive,positive,coca cola
https://twitter.com/Hoonsena/status/1234587563496804352,positive,positive,turkcell
https://twitter.com/Tasduvar_/status/1233161606546305024,negative,negative,turkcell
https://twitter.com/BURAK_TDRMS/status/1223724153666260992,negative,negative,turkcell
https://twitter.com/FikretY73979380/status/1240780713370230786,negative,negative,turkcell
https://twitter.com/bugunbizegelsen/status/1233895021084119042,neutral,positive,whatsapp
https://twitter.com/chemist7567/status/1240039443060359168,negative,negative,turkcell
https://twitter.com/timamoglu/status/1232060095439278080,negative,negative,turkcell
https://twitter.com/_batuhansahin/status/1226975848051421184,negative,negative,trendyol
https://twitter.com/edanurrarslann/status/1225879349854965760,negative,negative,turkcell
https://twitter.com/tupacyasiyor/status/1232048751348535297,negative,negative,coca cola
https://twitter.com/selinisaktay/status/1266153262165766144,negative,negative,trendyol
https://twitter.com/Terorturgut/status/1241847097114099714,neutral,neutral,trendyol
https://twitter.com/Ahaber/status/1219715077156298755,negative,negative,ekşi sözlük
https://twitter.com/uzayboslugu23/status/1230621681665953794,negative,negative,turkcell
https://twitter.com/alkayacetin/status/1238969646621110278,neutral,negative,whatsapp
https://twitter.com/alkann_eyup/status/1224049725881704448,neutral,negative,turkcell
https://twitter.com/aliismailbarasi/status/1214502017105838080,neutral,negative,coca cola
https://twitter.com/oznurttnc_/status/1243326645152264192,positive,neutral,whatsapp
https://twitter.com/hurremaybike/status/1215359672028422144,negative,negative,hepsiburada
https://twitter.com/nextforum_net/status/1225557542975295494,negative,negative,whatsapp
https://twitter.com/mrveedrsnn/status/1253101433102221318,negative,negative,trendyol
https://twitter.com/ANANIZINMIMARI/status/1218664521436364805,negative,negative,trendyol
https://twitter.com/ilgazsumnulu/status/1244035304769622018,neutral,neutral,trendyol
https://twitter.com/hmertod/status/1215350602777219072,negative,negative,coca cola
https://twitter.com/_oguzdemir/status/1236790988208771072,neutral,neutral,turkcell
https://twitter.com/gokgfb/status/1223013383970140160,positive,positive,trendyol
https://twitter.com/BulentSenyuz34/status/1263962091712647169,positive,negative,ekşi sözlük
https://twitter.com/kocakjk1903/status/1245084142422892546,positive,positive,coca cola
https://twitter.com/samed4800/status/1223719726741905408,negative,negative,turkcell
https://twitter.com/ulkuoksay/status/1259256691486572545,positive,positive,trendyol
https://twitter.com/melek12__/status/1217808168400707584,positive,positive,coca cola
https://twitter.com/bayindirelk/status/1236059602195755009,neutral,neutral,trendyol
https://twitter.com/begumbaki/status/1242594454541864962,positive,positive,ekşi sözlük
https://twitter.com/meltemandselim/status/1216861094054109185,negative,neutral,trendyol
https://twitter.com/fatihmoonkit/status/1245413768777039876,negative,negative,coca cola
https://twitter.com/ozgulezgii/status/1230598809832611858,negative,negative,trendyol
https://twitter.com/0melts/status/1227705351681777664,negative,negative,trendyol
https://twitter.com/Cankirliligi/status/1212523246081445893,neutral,neutral,whatsapp
https://twitter.com/EmreRuzgarGenc/status/1266145926562885632,negative,negative,turkcell
https://twitter.com/errenben/status/1220123960643325953,negative,negative,turkcell
https://twitter.com/bakariizbe/status/1213907190823698433,positive,neutral,coca cola
https://twitter.com/aylinakinalp/status/1236022410828222465,negative,negative,coca cola
https://twitter.com/ismailyurdseven/status/1240778518327439360,negative,negative,turkcell
https://twitter.com/pseudodentist/status/1240769692324835329,neutral,neutral,trendyol
https://twitter.com/ender__1907/status/1227006882017107970,neutral,negative,whatsapp
https://twitter.com/celikay_kaan/status/1212225973715951616,negative,negative,hepsiburada
https://twitter.com/Ftmbykn/status/1222994114549108736,negative,negative,trendyol
https://twitter.com/muptezelin1rii/status/1261077922787528704,neutral,neutral,turkcell
https://twitter.com/ali_kiriktas/status/1232022094730362881,neutral,negative,coca cola
https://twitter.com/EcemDagistan/status/1243282797697130498,positive,positive,trendyol
https://twitter.com/muformoon/status/1220488382184378369,neutral,neutral,whatsapp
https://twitter.com/aslan_orhan24/status/1225550664459333633,negative,negative,turkcell
https://twitter.com/xalwayslie/status/1214319718351474689,neutral,neutral,turkcell
https://twitter.com/Bysulo24/status/1215047746639613952,neutral,neutral,whatsapp
https://twitter.com/imitationbebe/status/1262886756082429953,negative,negative,trendyol
https://twitter.com/sadecedeffne/status/1262526698362413059,negative,negative,trendyol
https://twitter.com/zibibha/status/1238560555406888961,neutral,neutral,turkcell
https://twitter.com/yasaroffical/status/1219398645272973314,negative,neutral,turkcell
https://twitter.com/betimleyemedim/status/1245118114511106048,negative,negative,trendyol
https://twitter.com/berkayyokur/status/1213525844594958337,negative,negative,turkcell
https://twitter.com/hvvtkht/status/1244035451062812677,negative,negative,trendyol
https://twitter.com/estebanatinoglu/status/1220064761775300611,neutral,positive,coca cola
https://twitter.com/eyuppdgn/status/1226287868957675522,neutral,neutral,whatsapp
https://twitter.com/Nzl_Altunel/status/1227739143347810306,negative,negative,turkcell
https://twitter.com/sevgiokumus/status/1249454092050726921,negative,negative,ekşi sözlük
https://twitter.com/burakovic23/status/1266514760532742145,negative,negative,hepsiburada
https://twitter.com/notkoncom/status/1230968940274372609,negative,negative,turkcell
https://twitter.com/muradcobanoglu/status/1233415365713068035,negative,negative,turkcell
https://twitter.com/aassluu/status/1263615021109690368,positive,positive,trendyol
https://twitter.com/elifaltase/status/1226282052103831552,negative,negative,trendyol
https://twitter.com/sevval_dogannn/status/1265429346237497347,negative,negative,trendyol
https://twitter.com/buketakdmr/status/1237151609106423808,negative,negative,trendyol
https://twitter.com/Denizzz_Busra/status/1244769360784261121,negative,neutral,whatsapp
https://twitter.com/beedisss/status/1262885944916656130,positive,neutral,trendyol
https://twitter.com/vostoyevski/status/1234853859778015233,neutral,negative,coca cola
https://twitter.com/hakan_acil/status/1217524977790017538,negative,negative,hepsiburada
https://twitter.com/karasarayli/status/1226271702390312961,positive,negative,trendyol
https://twitter.com/BenJohnEric/status/1228665934602219520,neutral,neutral,coca cola
https://twitter.com/designfxdesign/status/1259209511019122696,neutral,positive,hepsiburada
https://twitter.com/itsmesery/status/1215387280086532096,negative,negative,trendyol
https://twitter.com/BarSerifoglu/status/1258177010700029957,neutral,negative,trendyol
https://twitter.com/busrrainy/status/1215733532464685063,negative,negative,trendyol
https://twitter.com/ironvarol/status/1238609463235543042,neutral,neutral,turkcell
https://twitter.com/alkollu_arac/status/1236792112664006656,neutral,neutral,whatsapp
https://twitter.com/demirkubuz31/status/1221935645880389633,positive,positive,coca cola
https://twitter.com/brsadahisi/status/1260315961586061312,negative,negative,turkcell
https://twitter.com/Ebrukplnnnn/status/1248375142721269766,positive,positive,trendyol
https://twitter.com/vinniezgii/status/1228823004295069696,neutral,negative,whatsapp
https://twitter.com/alibrntc/status/1225927622762385410,negative,negative,whatsapp
https://twitter.com/susarsam_olmaz/status/1232418966326390786,neutral,neutral,trendyol
https://twitter.com/sevcangunbatti/status/1234176250350112773,negative,negative,trendyol
https://twitter.com/scudino/status/1239648015318691843,negative,negative,turkcell
https://twitter.com/masterof95line/status/1220467803456770050,positive,negative,turkcell
https://twitter.com/ozatesaysenur/status/1214688918450450433,negative,negative,trendyol
https://twitter.com/bensivasliyim/status/1213923667501047809,negative,negative,trendyol
https://twitter.com/saidecetintass/status/1230962129076989953,positive,positive,trendyol
https://twitter.com/11ozg/status/1226261599549300736,negative,negative,trendyol
https://twitter.com/nevincollak/status/1265793340303343616,negative,positive,trendyol
https://twitter.com/enginsahin_info/status/1213554455901286401,neutral,neutral,turkcell
https://twitter.com/ManifestoGazete/status/1218633138286551041,negative,negative,turkcell
https://twitter.com/Ata1905kaN/status/1217934824415121408,negative,negative,turkcell
https://twitter.com/kaaankarakus/status/1229179134489899008,negative,negative,turkcell
https://twitter.com/ahmedmdemirci/status/1223713933439180801,neutral,neutral,coca cola
https://twitter.com/Ahmet12494323/status/1222306848801546240,negative,negative,coca cola
https://twitter.com/bedavainternet9/status/1236405407825956865,positive,positive,turkcell
https://twitter.com/ertugruldd/status/1230629648687620096,positive,negative,turkcell
https://twitter.com/glbkusucam/status/1252730363778158593,negative,negative,ekşi sözlük
https://twitter.com/eliftuzlacilar/status/1248381643523371010,neutral,negative,trendyol
https://twitter.com/careusme/status/1246458058861133827,neutral,neutral,coca cola
https://twitter.com/ichbinnikbin/status/1230227105625071616,neutral,neutral,turkcell
https://twitter.com/EksiGundem/status/1221567281832046601,negative,negative,ekşi sözlük
https://twitter.com/pensendeyiz/status/1240948086039609345,negative,negative,coca cola
